Year	Name	Dept	Minister	Minister Rank	Attending Cabinet	CSYB	Dods	Vachers	Hansard	Sellers' Data	Thatcher 1	Thatcher 2	Thatcher 3	Major 1	Major 2	Blair 1	Blair 2	Blair 3	Brown	Centre	Party	Kavanagh & Seldon	Hennessy	Blick	Lee et al.	Who's Who	Debretts	Other Book / Source	OTHER x2
2004	Russell, Justin	PM	Blair, Tony	SOS	Cab	2004.41			HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2004	Seward, Matthew	HO	Blunkett, David	SOS	Cab	2004.41	2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Seward, Matthew	LOL	Amos, Baroness	SOS	Cab	2004.41	2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Sharp, Roger	DTI	Hewitt, Patricia	SOS	Cab	2004.41		2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Smith, Owen	NIO	Murphy, Paul	SOS	Cab			2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2004	Stern, Beatrice	DFID	Benn, Hilary	SOS	Cab	2004.41	2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Stevens, Simon	PM	Blair, Tony	SOS	Cab	2004.41				Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2004	Taylor, Matthew	PM	Blair, Tony	SOS	Cab	2004.41	2005		HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2004	Taylor, Phil	LOC	Hain, Peter	SOS	Cab		2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Taylor, Phil	WO	Hain, Peter	SOS	Cab	2004.41				Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Thomas, Emily	DTI	Sainsbury, Lord	PUSS	Non				HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour							The Times, 16 September 2004	
2004	Tremble, Lisa	DfES	Clarke, Charles	SOS	Cab		2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Ussher, Kitty	DTI	Hewitt, Patricia	SOS	Cab	2004.41	2005	2004.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2004	Vadera, Shriti	HMT	Brown, Gordon	SOS	Cab	2004.41			HL Deb 09 February 2004 vol 656 cc138-42WA	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Wales, Chris	HMT	Brown, Gordon	SOS	Cab	2004.41				Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Watson, Sheila	DEFRA	Beckett, Margaret	SOS	Cab	2004.41	2005	2004.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	White, Sam	DTp	Darling, Alistair	SOS	Cab		2005	2004.4	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2004	Williams, Michael	FCO	Straw, Jack	SOS	Cab	2004.41	2005	2004.1	HL Deb 22 July 2004 vol 664 cc40-3WS	Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2004	Wood, Stewart	HMT	Brown, Gordon	SOS	Cab	2004.41	2005		HL Deb 09 February 2004 vol 656 cc138-42WA	Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Adonis, Andrew	PM	Blair, Tony	SOS	Cab	2005.43				No	0	0	0	0	0	0	1	0	0	1	Labour					Yes			
2005	Arnold-Forster, Josh	MOD	Reid, John	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour							Health Service Journal, 8 March 2007	
2005	Ashworth, Jonathan	HMT	Browne, Des	MOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Ashworth, Jonathan	HMT	Boateng, Paul	MOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Austin, Ian	HMT	Brown, Gordon	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Banerji, Arnab	PM	Blair, Tony	SOS	Cab	2005.43				Yes	0	0	0	0	0	0	1	0	0	1	Labour							European Venture Capital Journal, 1 February 2005	
2005	Bassett, Phil	DCA	Falconer, Lord	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Bates, Steve	DH	Reid, John	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Bates, Steve	MOD	Reid, John	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Bennett, David	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	Benson, Simon	CWOC	Armstrong, Hilary	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Bent, Nicholas	DCMS	Jowell, Tessa	SOS	Cab	2005.43		2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Bold, Andrew	WO	Hain, Peter	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Bradshaw, David	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Burchell, Matthew	WO	Hain, Peter	SOS	Cab		2007	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Bush, Bill	DCMS	Jowell, Tessa	SOS	Cab	2005.43	2006	2005.1		No	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Cavanagh, Matt	HMT	Brown, Gordon	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Clark, Tom	DWP	Johnson, Alan	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Clark, Tom	DTI	Johnson, Alan	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Coffman, Hilary	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Collins, Nicci	DEFRA	Beckett, Margaret	SOS	Cab	2005.43	2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Collins, Philip	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour					Yes			
2005	Connal, James	LOC	Hoon, Geoffrey	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Connal, James	MOD	Hoon, Geoffrey	SOS	Cab	2005.43		2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Corrigan, Paul	DH	Reid, John	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Corry, Dan	DfES	Kelly, Ruth	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Dancey, Joseph	LOL	Amos, Baroness	SOS	Cab			2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Darlington, Richard	DfES	Kelly, Ruth	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Davies, Mark	FCO	Straw, Jack	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Davies, Mark	LOL	Amos, Baroness	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Diamond, Patrick	CO	Milburn, Alan	MOS	Cab			2005.1		No	0	0	0	0	0	0	1	0	0	1	Labour								Confirmed by interviewee
2005	Donnelly, Brian	FCO	Straw, Jack	SOS	Cab			2005.4		NL	0	0	0	0	0	0	0	1	0	0	Labour					Yes	Yes	http://www.newsandstar.co.uk/diplomat-from-workington-has-some-tales-to-tell-about-life-around-the-world-1.955475?referrerPath=2.1688#	
2005	Doyle, Matthew	DWP	Blunkett, David	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Dugher, Michael	LOC	Hoon, Geoffrey	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour					Yes			
2005	Dugher, Michael	MOD	Hoon, Geoffrey	SOS	Cab	2005.43	2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Dunn, Mario	DTI	Johnson, Alan	SOS	Cab			2005.3		No	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Elson, Matthew	PM	Blair, Tony	SOS	Cab	2005.43				Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Evans, Alexander	DFID	Benn, Hilary	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Evans, Huw	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	Forsyth, Justin	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour					Yes			
2005	Gibbons, Jo	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Gibbons, Jo	CO	Milburn, Alan	MOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Godfrey, Jim	DTI	Hewitt, Patricia	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Goodchild, Angela	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Gray, Iain	SO	Darling, Alistair	SOS	Cab			2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour					Yes			
2005	Gregg, Paul	HMT	Brown, Gordon	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Hackett, Paul	ODPM	Prescott, John	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Hale, Stephen	DEFRA	Beckett, Margaret	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour					Yes			
2005	Halloran, Mick	ODPM	Prescott, John	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Hammell, Joan	ODPM	Prescott, John	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Hammond, Andrew	HO	Clarke, Charles	SOS	Cab			2005.4		NL	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Hart, Garry	DCA	Falconer, Lord	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Higgitt, Adam	NIO	Murphy, Paul	SOS	Cab			2005.1		No	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Hill, David	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour					Yes			
2005	Hill, Robert	HO	Clarke, Charles	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Hodge, Dorothea	LOL	Amos, Baroness	SOS	Cab			2005.4		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Horton, Tim	DTI	Johnson, Alan	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Hunter, Sarah	PM	Blair, Tony	SOS	Cab					Yes	0	0	0	0	0	0	1	0	0	1	Labour							The Times, 12 May 2005	
2005	Jackson, Sue	CWOC	Armstrong, Hilary	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Jacobs, Michael	HMT	Brown, Gordon	SOS	Cab		2006		HC Deb, 6 December 2006, c486W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Kay, Katie	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Kendall, Liz	DH	Hewitt, Patricia	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour					Yes			
2005	Kendall, Liz	DTI	Hewitt, Patricia	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Koester, Cathy	HMT	Browne, Des	MOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Koester, Cathy	HMT	Boateng, Paul	MOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Latham, Sarah	DCMS	Jowell, Tessa	SOS	Cab		2006	2005.3	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Le Grand, Julian	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour					Yes			
2005	Livermore, Spencer	HMT	Brown, Gordon	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Lloyd, Liz	PM	Blair, Tony	SOS	Cab					No	0	0	0	0	0	0	1	1	0	1	Labour							Newquest Media Group Newspapers, 16 February 2005	New Statesman, 21 February 2005
2005	Maugham, Andrew	DTp	Darling, Alistair	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	McBride, Damian	HMT	Brown, Gordon	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	McCarthy, Claire	NIO	Hain, Peter	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	McDougall, Blair	MwP	McCartney, Ian	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	McGowan, Alasdair	PM	Blair, Tony	SOS	Cab	2005.43				Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	McShane, Chris	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	McTernan, John	PM	Blair, Tony	SOS	Cab	2005.43				Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Miliband, Edward	HMT	Brown, Gordon	SOS	Cab					No	0	0	0	0	0	0	1	0	0	0	Labour					Yes		New Statesman, 7 March 2005	
2005	Morgan, Sally	PM	Blair, Tony	SOS	Cab					Yes	0	0	0	0	0	0	1	0	0	1	Labour							Independent, 13 February 2005	
2005	Murphy, Darren	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Murphy, Nicola	HMT	Browne, Des	MOS	Cab		2006	2005.4		No	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Norris, Geoffrey	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Norton, Chris	DWP	Johnson, Alan	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Norton, Chris	DTI	Johnson, Alan	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Nye, Sue	HMT	Brown, Gordon	SOS	Cab					Yes	0	0	0	0	0	0	1	1	0	0	Labour					Yes			
2005	O'Donovan, Katie	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	O'Donovan, Martin	MwP	McCartney, Ian	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Olszewski, Richard	DH	Reid, John	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Oppenheim, Carey	PM	Blair, Tony	SOS	Cab	2005.43	2006			Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Ounsley, Margaret	CWOL	Grocott, Lord	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Owen, Ed	FCO	Straw, Jack	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Pawlby, Hannah	HO	Clarke, Charles	SOS	Cab			2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Pinto-Duschinsky, David	HO	Clarke, Charles	SOS	Cab			2005.4		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Powell, Jonathan	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour					Yes			
2005	Power, Greg	LOC	Hain, Peter	SOS	Cab			2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Raymond, Katherine	DWP	Blunkett, David	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Regan, Sue	DWP	Blunkett, David	SOS	Cab		2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Richards, Paul	DH	Hewitt, Patricia	SOS	Cab			2005.3		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Rimmer, Catherine	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Rowley, Nicholas	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Russell, Justin	PM	Blair, Tony	SOS	Cab	2004.41	2006			No	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Ryan, Conor	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	Schofield, Alan	ODPM	Prescott, John	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Sharp, Roger	DCMS	Jowell, Tessa	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Sharp, Roger	DTI	Hewitt, Patricia	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Smith, Owen	NIO	Murphy, Paul	SOS	Cab					Yes	0	0	0	0	0	0	1	0	0	0	Labour					Yes			
2005	Stern, Beatrice	DFID	Benn, Hilary	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Taylor, Matthew	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	1	Labour								
2005	Taylor, Parna	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	Taylor, Phil	LOC	Hain, Peter	SOS	Cab		2006	2005.1		Yes	0	0	0	0	0	0	1	0	0	0	Labour								
2005	Taylor, Phil	NIO	Hain, Peter	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Thomas, Emily	DTI	Sainsbury, Lord	PUSS	Non		2006	2005.3	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour							New Statesman, 21 November 2005	
2005	Turley, Anna	DWP	Blunkett, David	SOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Turner, Ruth	PM	Blair, Tony	SOS	Cab				HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	Vadera, Shriti	HMT	Brown, Gordon	SOS	Cab				HC Deb, 6 December 2006, c486W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Watson, Sheila	DEFRA	Beckett, Margaret	SOS	Cab	2005.43	2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Watts, John	PM	Blair, Tony	SOS	Cab		2006		HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	0	0	1	Labour								
2005	White, Sam	DTp	Darling, Alistair	SOS	Cab		2006	2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour								
2005	Williams, John	CO	Hutton, John	MOS	Cab	2005.43	2006	2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2005	Williams, John	DWP	Hutton, John	SOS	Cab			2005.4		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Williams, Michael	FCO	Straw, Jack	SOS	Cab	2005.43		2005.1	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	1	1	0	0	Labour					Yes			
2005	Williams, Tim	ODPM	Miliband, David	MOS	Cab			2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2005	Wood, Stewart	HMT	Brown, Gordon	SOS	Cab		2006		HC Deb, 6 December 2006, c486W	Yes	0	0	0	0	0	0	1	1	0	0	Labour					Yes			
2005	Woodcock, John	CO	Hutton, John	MOS	Cab	2005.43		2005.2	HC Deb 21 July 2005, vol 436 cc156-60W	Yes	0	0	0	0	0	0	0	1	0	1	Labour					Yes			
2005	Woodcock, John	DWP	Hutton, John	SOS	Cab			2005.4		Yes	0	0	0	0	0	0	0	1	0	0	Labour					Yes			
2006	Arnold-Forster, Josh	MOD	Reid, John	SOS	Cab			2006.1		Yes	0	0	0	0	0	0	0	1	0	0	Labour							Health Service Journal, 8 March 2007	
2006	Ashworth, Jonathan	HMT	Timms, Stephen	MOS	Cab	2006.44	2007	2006.2	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Ashworth, Jonathan	HMT	Browne, Des	MOS	Cab			2006.1		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bagnall, Andy	MwP	Blears, Hazel	SOS	Cab	2006.44	2007	2006.3	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bassett, Phil	DCA	Falconer, Lord	SOS	Cab	2006.44	2007	2006.1	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bates, Steve	HO	Reid, John	SOS	Cab	2006.44	2007	2006.2	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bates, Steve	MOD	Reid, John	SOS	Cab			2006.1		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bennett, David	PM	Blair, Tony	SOS	Cab				HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2006	Benson, Simon	CWOC	Smith, Jacqui	SOS	Cab	2006.44	2007	2006.3	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Benson, Simon	CWOC	Armstrong, Hilary	SOS	Cab			2006.1		Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bent, Nicholas	DCMS	Jowell, Tessa	SOS	Cab	2006.44		2006.1	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bold, Andrew	WO	Hain, Peter	SOS	Cab	2006.44	2007	2006.1	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Bradshaw, David	PM	Blair, Tony	SOS	Cab				HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2006	Brett, Kieran	PM	Blair, Tony	SOS	Cab	2006.44			HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	1	Labour								
2006	Burchell, Matthew	WO	Hain, Peter	SOS	Cab	2006.44	2008	2006.1	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Cavanagh, Matt	HMT	Brown, Gordon	SOS	Cab	2006.44				Yes	0	0	0	0	0	0	0	1	0	0	Labour								
2006	Cavanagh, Matt	MOD	Browne, Des	SOS	Cab	2006.44	2007	2006.3	HC Deb 24 July 2006, vol 449 cc86-91W	Yes	0	0	0	0	0	0	0	1	0	0	Labour								
